id,code,name,parent_id/id,type,user_type/id,reconcile,financial_report_ids/id
l10n_lu.lu_2011_account_75115,75115,Titres ayant le caractère d'immobilisations,l10n_lu.lu_2011_account_7511,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_150,l10n_lu.account_financial_report_abr_150"
l10n_lu.lu_2011_account_75116,75116,Prêts et créances immobilisées,l10n_lu.lu_2011_account_7511,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_150,l10n_lu.account_financial_report_abr_150"
l10n_lu.lu_2011_account_75117,75117,Actions propres ou parts propres,l10n_lu.lu_2011_account_7511,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_150,l10n_lu.account_financial_report_abr_150"
l10n_lu.lu_2011_account_7512,7512,Ajustements pour juste valeur sur immobilisations financières,l10n_lu.lu_2011_account_751,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_150,l10n_lu.account_financial_report_abr_150"
l10n_lu.lu_2011_account_752,752,Revenus des immobilisations financières,l10n_lu.lu_2011_account_75,view,l10n_lu.account_type_2011_7_produit_financier,f,
l10n_lu.lu_2011_account_7521,7521,Parts dans des entreprises liées,l10n_lu.lu_2011_account_752,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_149,l10n_lu.account_financial_report_abr_149"
l10n_lu.lu_2011_account_7522,7522,Créances sur des entreprises liées,l10n_lu.lu_2011_account_752,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_149,l10n_lu.account_financial_report_abr_149"
l10n_lu.lu_2011_account_7523,7523,Parts dans des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_752,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_150,l10n_lu.account_financial_report_abr_150"
l10n_lu.lu_2011_account_7524,7524,Créances sur des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_752,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_150,l10n_lu.account_financial_report_abr_150"
l10n_lu.lu_2011_account_7525,7525,Titres ayant le caractère d'immobilisations,l10n_lu.lu_2011_account_752,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_150,l10n_lu.account_financial_report_abr_150"
l10n_lu.lu_2011_account_7526,7526,Prêts et créances immobilisées,l10n_lu.lu_2011_account_752,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_150,l10n_lu.account_financial_report_abr_150"
l10n_lu.lu_2011_account_7527,7527,Actions propres ou parts propres,l10n_lu.lu_2011_account_752,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_150,l10n_lu.account_financial_report_abr_150"
l10n_lu.lu_2011_account_753,753,Reprises sur corrections de valeur et ajustements pour juste valeur sur éléments financiers de l'actif circulant,l10n_lu.lu_2011_account_75,view,l10n_lu.account_type_2011_7_produit_financier,f,
l10n_lu.lu_2011_account_7531,7531,Reprises sur corrections de valeur sur créances sur des entreprises liées et sur des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_753,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_152,l10n_lu.account_financial_report_abr_152"
l10n_lu.lu_2011_account_7532,7532,Reprises sur corrections de valeur sur autres créances,l10n_lu.lu_2011_account_753,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_153,l10n_lu.account_financial_report_abr_153"
l10n_lu.lu_2011_account_7533,7533,Reprises sur corrections de valeur sur valeurs mobilières,l10n_lu.lu_2011_account_753,view,l10n_lu.account_type_2011_7_produit_financier,f,
l10n_lu.lu_2011_account_75331,75331,Parts dans des entreprises liées,l10n_lu.lu_2011_account_7533,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_152,l10n_lu.account_financial_report_abr_152"
l10n_lu.lu_2011_account_75332,75332,Parts dans des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_7533,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_153,l10n_lu.account_financial_report_abr_153"
l10n_lu.lu_2011_account_75333,75333,Actions propres ou parts propres,l10n_lu.lu_2011_account_7533,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_153,l10n_lu.account_financial_report_abr_153"
l10n_lu.lu_2011_account_75338,75338,Autres valeurs mobilières,l10n_lu.lu_2011_account_7533,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_153,l10n_lu.account_financial_report_abr_153"
l10n_lu.lu_2011_account_7534,7534,Ajustements pour juste valeur sur éléments financiers de l'actif circulant,l10n_lu.lu_2011_account_753,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_153,l10n_lu.account_financial_report_abr_153"
l10n_lu.lu_2011_account_754,754,Plus-value de cession et autres produits de valeurs mobilières,l10n_lu.lu_2011_account_75,view,l10n_lu.account_type_2011_7_produit_financier,f,
l10n_lu.lu_2011_account_7541,7541,Plus-value de cession de valeurs mobilières,l10n_lu.lu_2011_account_754,view,l10n_lu.account_type_2011_7_produit_financier,f,
l10n_lu.lu_2011_account_75411,75411,Parts dans des entreprises liées,l10n_lu.lu_2011_account_7541,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_152,l10n_lu.account_financial_report_abr_152"
l10n_lu.lu_2011_account_75412,75412,Parts dans des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_7541,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_153,l10n_lu.account_financial_report_abr_153"
l10n_lu.lu_2011_account_75413,75413,Actions propres ou parts propres,l10n_lu.lu_2011_account_7541,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_153,l10n_lu.account_financial_report_abr_153"
l10n_lu.lu_2011_account_75418,75418,Autres valeurs mobilières,l10n_lu.lu_2011_account_7541,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_153,l10n_lu.account_financial_report_abr_153"
l10n_lu.lu_2011_account_7548,7548,Autres produits de valeurs mobilières,l10n_lu.lu_2011_account_754,view,l10n_lu.account_type_2011_7_produit_financier,f,
l10n_lu.lu_2011_account_75481,75481,Parts dans des entreprises liées,l10n_lu.lu_2011_account_7548,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_152,l10n_lu.account_financial_report_abr_152"
l10n_lu.lu_2011_account_75482,75482,Parts dans des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_7548,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_153,l10n_lu.account_financial_report_abr_153"
l10n_lu.lu_2011_account_75483,75483,Actions propres ou parts propres,l10n_lu.lu_2011_account_7548,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_153,l10n_lu.account_financial_report_abr_153"
l10n_lu.lu_2011_account_75488,75488,Autres valeurs mobilières,l10n_lu.lu_2011_account_7548,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_153,l10n_lu.account_financial_report_abr_153"
l10n_lu.lu_2011_account_755,755,Autres intérêts et escomptes,l10n_lu.lu_2011_account_75,view,l10n_lu.account_type_2011_7_produit_financier,f,
l10n_lu.lu_2011_account_7552,7552,Intérêts bancaires et assimilés,l10n_lu.lu_2011_account_755,view,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_156,l10n_lu.account_financial_report_abr_156"
l10n_lu.lu_2011_account_75521,75521,Intérêts sur comptes courants,l10n_lu.lu_2011_account_7552,other,l10n_lu.account_type_2011_7_produit_financier,f,
l10n_lu.lu_2011_account_75522,75522,Intérêts sur comptes à terme,l10n_lu.lu_2011_account_7552,other,l10n_lu.account_type_2011_7_produit_financier,f,
l10n_lu.lu_2011_account_75523,75523,Intérêts sur leasings financiers,l10n_lu.lu_2011_account_7552,other,l10n_lu.account_type_2011_7_produit_financier,f,
l10n_lu.lu_2011_account_7553,7553,Intérêts sur créances commerciales,l10n_lu.lu_2011_account_755,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_156,l10n_lu.account_financial_report_abr_156"
l10n_lu.lu_2011_account_7554,7554,Intérêts sur des entreprises liées et des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_755,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_155,l10n_lu.account_financial_report_abr_155"
l10n_lu.lu_2011_account_7555,7555,Escomptes d'effets de commerce,l10n_lu.lu_2011_account_755,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_156,l10n_lu.account_financial_report_abr_156"
l10n_lu.lu_2011_account_7556,7556,Escomptes obtenus,l10n_lu.lu_2011_account_755,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_156,l10n_lu.account_financial_report_abr_156"
l10n_lu.lu_2011_account_7558,7558,Intérêts sur autres créances,l10n_lu.lu_2011_account_755,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_156,l10n_lu.account_financial_report_abr_156"
l10n_lu.lu_2011_account_756,756,Gains de change,l10n_lu.lu_2011_account_75,other,l10n_lu.account_type_2011_7_produit_financier,f,
l10n_lu.lu_2011_account_757,757,Quote-part de bénéfice dans les entreprises collectives (autres que les sociétés de capitaux),l10n_lu.lu_2011_account_75,other,l10n_lu.account_type_2011_7_produit_financier,f,
l10n_lu.lu_2011_account_758,758,Autres produits financiers,l10n_lu.lu_2011_account_75,other,l10n_lu.account_type_2011_7_produit_financier,f,"l10n_lu.account_financial_report_156,l10n_lu.account_financial_report_abr_156"
l10n_lu.lu_2011_account_759,759,Reprises sur provisions financières,l10n_lu.lu_2011_account_75,other,l10n_lu.account_type_2011_7_produit_financier,f,
l10n_lu.lu_2011_account_76,76,Produits exceptionnels,l10n_lu.lu_2011_account_7,view,l10n_lu.account_type_2011_7_produit_exceptionnel,f,"l10n_lu.account_financial_report_157,l10n_lu.account_financial_report_abr_157"
l10n_lu.lu_2011_account_761,761,Reprises sur corrections de valeur exceptionnelles sur immobilisations incorporelles et corporelles,l10n_lu.lu_2011_account_76,view,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7611,7611,Immobilisations incorporelles,l10n_lu.lu_2011_account_761,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7612,7612,Immobilisations corporelles,l10n_lu.lu_2011_account_761,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_762,762,Reprises sur corrections de valeur exceptionnelles sur éléments de l'actif circulant,l10n_lu.lu_2011_account_76,view,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7621,7621,Sur stocks,l10n_lu.lu_2011_account_762,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7622,7622,Sur créances de l'actif circulant,l10n_lu.lu_2011_account_762,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_763,763,Produits de cession d'immobilisations incorporelles et corporelles,l10n_lu.lu_2011_account_76,view,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7631,7631,Immobilisations incorporelles,l10n_lu.lu_2011_account_763,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7632,7632,Immobilisations corporelles,l10n_lu.lu_2011_account_763,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_764,764,Produits de cession d'immobilisations financières,l10n_lu.lu_2011_account_76,view,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7641,7641,Parts dans des entreprises liées,l10n_lu.lu_2011_account_764,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7642,7642,Créances sur des entreprises liées,l10n_lu.lu_2011_account_764,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7643,7643,Parts dans des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_764,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7644,7644,Créances sur des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_764,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7645,7645,Titres ayant le caractère d'immobilisations,l10n_lu.lu_2011_account_764,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7646,7646,Prêts et créances immobilisés,l10n_lu.lu_2011_account_764,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7647,7647,Actions propres ou parts propres,l10n_lu.lu_2011_account_764,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_765,765,Produits de cession sur créances de l'actif circulant financier,l10n_lu.lu_2011_account_76,view,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7651,7651,Créances sur des entreprises liées et sur des entreprises avec lesquelles la société a un lien de participation,l10n_lu.lu_2011_account_765,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7652,7652,Autres créances,l10n_lu.lu_2011_account_765,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_768,768,Autres produits exceptionnels,l10n_lu.lu_2011_account_76,view,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7681,7681,Pénalités sur marchés et dédits perçus sur achats et sur ventes,l10n_lu.lu_2011_account_768,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7682,7682,Libéralités reçues,l10n_lu.lu_2011_account_768,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7683,7683,Rentrées sur créances amorties,l10n_lu.lu_2011_account_768,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7684,7684,Subventions exceptionnelles,l10n_lu.lu_2011_account_768,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7685,7685,Bonis provenant de clauses d'indexation,l10n_lu.lu_2011_account_768,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7686,7686,Bonis provenant du rachat par l'entreprise d'actions et d'obligations émises par elle-même,l10n_lu.lu_2011_account_768,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7688,7688,Autres produits exceptionnels divers,l10n_lu.lu_2011_account_768,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_769,769,Reprises sur provisions exceptionnelles,l10n_lu.lu_2011_account_76,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_77,77,Régularisations d'impôts sur le résultat,l10n_lu.lu_2011_account_7,view,l10n_lu.account_type_2011_7_produit_exceptionnel,f,"l10n_lu.account_financial_report_137,l10n_lu.account_financial_report_abr_137"
l10n_lu.lu_2011_account_771,771,Régularisations d'impôt sur le revenu des collectivités,l10n_lu.lu_2011_account_77,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_772,772,Régularisations d'impôt commercial,l10n_lu.lu_2011_account_77,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_773,773,Régularisations d'impôts étrangers sur le résultat,l10n_lu.lu_2011_account_77,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_779,779,Reprises sur provisions pour impôts sur le résultat,l10n_lu.lu_2011_account_77,view,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7791,7791,Reprises sur provisions pour impôts,l10n_lu.lu_2011_account_779,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_7792,7792,Reprises sur provisions pour impôts différés,l10n_lu.lu_2011_account_779,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
l10n_lu.lu_2011_account_78,78,Régularisations d'autres impôts ne figurant pas sous le poste ci-dessus,l10n_lu.lu_2011_account_7,view,l10n_lu.account_type_2011_7_produit_exceptionnel,f,"l10n_lu.account_financial_report_138,l10n_lu.account_financial_report_abr_138"
l10n_lu.lu_2011_account_781,781,Régularisations d'impôt sur la fortune,l10n_lu.lu_2011_account_78,other,l10n_lu.account_type_2011_7_produit_exceptionnel,f,
